id_hd,id_casi,x,y,creator,title,repType,keywordsall,Xnorm,L5
metadc57755,19930084280,433.0351081543313,162.83665565417863,"Seaberg, Ernest C.",Laboratory Investigation of an Autopilot Utilizing a Mechanical Linkage With a Dead Spot to Obtain an Effective Rate Signal,TN,autopilot systems aircraft control,54.0 41.0,1.8.1.2 1.8.2.6
metadc57756,19930084281,398.5082664302348,143.01941987185984,"Tapscott, Robert J.",Supplementary Charts for Estimating Performance of High-Performance Helicopters,TN,helicopters aircraft performance,55.0 39.0 39.0 39.0 39.0,1.6.1 1.7.3.1 1.7.3.1 1.7.3.2 1.7.3.2
metadc57757,19930085451,659.3099350700768,400.92429521132794,"Hall, Charles F.",Ram-recovery characteristics of NACA submerged inlets at high subsonic speeds,RM,ram-recovery characteristics aircraft inlets aerodynamics,71.0 72.0,1.3.4.3 1.4.1.4.2
metadc57758,19930085452,664.3027911228181,391.10977981654617,"Martin, Norman J.",An Experimental Investigation at Large Scale of Several Configurations of an NACA Submerged Air Intake,RM,aerodynamics air intakes,72.0,1.4.1.4.2
metadc57759,19930084282,316.4066125774208,111.50039229755829,"Adams, James J.","Theoretical study of the lateral frequency response to gusts of a fighter airplane, both with controls fixed and with several types of autopilots",TN,aircraft control frequency responses,54.0 48.0 1.0,1.8.1.2.2 1.8.8 6.1.2.4
metadc57760,19930085453,600.5652644339092,403.5391906581884,"Lindsey, W. F.",Tests of the NACA 64(Sub 1)-012 and 64(Sub 1)A012 Airfoils at High Subsonic Mach Numbers,RM,airfoils aerodynamics trailing-edge effects,64.0 64.0,1.2.1.2 1.2.1.8
metadc57761,19930084283,285.1913871454159,105.69915134587453,"Horne, Walter B.","Low-speed yawed-rolling characteristics and other elastic properties of a pair of 26-inch-diameter, 12-ply-rating, type VII aircraft tires",TN,aircraft tires wheel loading,32.0,4.1.2.2.1
metadc57763,19930084284,618.8995984400196,177.6847394018198,"Faber, Stanley",Ground-Simulator Study of the Effects of Stick Force and Displacement on Tracking Performance,TN,tracking performance aircraft controls,54.0 41.0 106.0,1.8.1.2.1 1.8.2.1 7.7
metadc57764,19930084285,515.6714564692247,155.75252284402634,"Jack, John R.",Variation of boundary-layer transition with heat transfer on two bodies of revolution at a Mach number of 3.12,TN,heat transfer boundary layer transition,58.0 59.0 59.0,1.1.3 1.1.4 1.1.4.2
metadc57765,19930085455,947.7111147503023,389.1130870523522,"Breitwieser, Roland",Performance of a Ram-Jet-Type Combustor With Flame Holders Immersed in the Combustion Zone,RM,ramjet combustors aircraft combustors flame holders,103.0,3.5.1
metadc57766,19930084286,571.8207302500292,143.5850695082367,"Bates, William R.",Static stability of fuselages having a relatively flat cross section,TN,aircraft stability aircraft fuselages,68.0 68.0 69.0 54.0 54.0 54.0,1.3.2.1 1.3.2.2 1.3.3 1.8.1.1.1 1.8.1.1.2 1.8.1.1.3
metadc57767,19930085456,654.8005381535924,404.8813606804091,"Davis, Wallace F.",Experimental investigation at supersonic speeds of twin-scoop duct inlets of equal area 3: inlet enclosing 37.2 percent of the maximum circumference of the forebody,RM,scoop duct inlets aerodynamics,71.0 72.0,1.3.4.3 1.4.1.4.1
metadc57768,19930084287,258.82876142020024,161.76631491350918,"Budiansky, Bernard",Analysis of stresses in the plastic range around a circular hole in a plate subjected to uniaxial tension,TN,analyses Stowell formula,28.0 28.0 28.0,4.3.3.1 4.3.7.1 4.3.7.6
metadc57770,19930084288,593.8894521968319,175.42525784845142,"Brown, Clinton E.",On slender delta wings with leading-edge separation,TN,compressible flow aerodynamics,65.0 65.0 65.0,1.2.2.1 1.2.2.2.2 1.2.2.7
metadc57772,19930084289,488.69986644046105,143.3825971209039,"Sandborn, Virgil A.",Heat loss from yawed hot wires at subsonic Mach numbers,TN,hot-wire anemometry heat loss,59.0 100.0 3.0,1.1.4.2 3.9.1 8.2
metadc57774,19930084290,455.5841275582116,133.48538562473604,"Klawans, Bernard B.",Some effects of fuselage flexibility on longitudinal stability and control,TN,fuselage flexibility aircraft stability aircraft control,51.0 54.0 54.0 41.0 50.0,1.7.1.1 1.8.1.1.1 1.8.1.2.1 1.8.2.1 1.9
metadc57775,19930085461,272.9896505842579,403.37795132107993,"Perone, Angelo",Wind-tunnel investigation of transonic aileron flutter of a semispan wing model with an NACA 23013 section,RM,flutter characteristics ailerons,30.0,4.2.1
metadc57776,19930084291,430.02519600252083,167.89103438222548,"Coleman, Thomas L.","An analysis of acceleration, airspeed, and gust-velocity data from a four-engine transport airplane in operations on an eastern United States route",TN,gust data time-history data,32.0 1.0 106.0,4.1.1.1.3 6.1.2 7
metadc57777,19930085462,440.6741438518852,406.397808564885,"Beeler, De E.",Measurements of the chordwise pressure distributions over the wing of the XS-1 research airplane in flight,RM,pressure distributions XS-1,64.0 51.0 32.0,1.2.1.8 1.7.1.2 4.1.1.1
metadc57778,19930085463,521.4204523529731,403.2054441304151,"Katzen, Elliott D.",Investigation at supersonic speed (M = 1.53) of the pressure distribution over a 63 degrees swept airfoil of biconvex section at several angles of attack,RM,airfoils pressure distributions,65.0 65.0 65.0 65.0 32.0,1.2.2.1 1.2.2.2 1.2.2.2.1 1.2.2.5 4.1.1.1.1
metadc57779,19930084292,243.56007433396354,151.25943506127572,"Semonian, Joseph W.",An Analysis of the Stability and Ultimate Compressive Strength of Short Sheet-Stringer Panels with Special Reference to the Influence of Riveted Connection Between Sheet and Stringer,TN,aircraft stability compressive strength,28.0 28.0 28.0 28.0 28.0 28.0 20.0 20.0,4.3.3.1.2 4.3.3.1.2 4.3.6.2 4.3.6.2 4.3.7.2 4.3.7.2 5.1.1 5.1.1
metadc57780,19930084293,247.52137317483357,173.38053122085384,"McComb, Harvey G., Jr.",Comparison Between Theoretical and Experimental Stresses in Circular Semimonocoque Cylinders With Rectangular Cutouts,TN,aircraft stresses aircraft fuselages cylinder cutouts,28.0 28.0,4.3.5.1.1 4.3.7
metadc57781,19930085466,409.5067556991719,425.52814712199796,"Mayer, John P.",A limit pressure coefficient and an estimation of limit forces on airfoils at supersonic speeds,RM,limit forces airfoils,57.0 57.0 32.0 32.0,1.1.2.2 1.1.2.3 4.1.1.1 4.1.1.1.2
metadc57782,19930084294,782.0864757760553,126.13387309317108,"Bowden, Dean T.",Effect of pneumatic de-icers and ice formations on aerodynamic characteristics of a airfoil,TN,aircraft de-icing ice formation airfoils,64.0 106.0,1.2.1.2.5 7.3.3
metadc57783,19930084295,454.8362987727552,103.58604641364454,"Moore, John A.",Investigation of the effect of short fixed diffusers on starting blowdown jets in the Mach number range from 2.7 to 4.5,TN,aircraft diffusers wedge diffusers two-dimensional nozzles,57.0 80.0 11.0,1.1.2.3 1.4.2.1.2 9.1.1
metadc57784,19930085467,203.74492917862264,399.5343333628791,"Lundstrom, Reginald R.",Transonic-Flutter Investigation of Wings Attached to Two Low-Acceleration Rocket-Propelled Vehicles,RM,flutter characteristics aircraft wings aerodynamics,40.0 30.0 11.0 8.0,1.7.2.2 4.2.1 9.1.2 9.2
metadc57785,19930084296,274.6902866909959,162.01963606597582,"Houbolt, John C.",On spectral analysis of runway roughness and loads developed during taxiing,TN,harmonic analysis aircraft taxiing,32.0 28.0,4.1.2.2 4.3.7.7.1
metadc57786,19930084297,649.3292156188236,166.66620245799797,"Vogeley, A. W.",Circumferential Distribution of Propeller-Slipstream Total-Pressure Rise at One Radial Station of a Twin-Engine Transport Airplane,TN,fuselage-nacelle interference pressure characteristics,82.0 81.0 78.0 76.0 106.0 4.0,1.5.1 1.5.2.8 1.5.4 1.5.6 7.1 8.1
metadc57787,19930085468,739.9150185811052,427.6657559131159,"Valerino, Michael F.",Generalized charts for determination of pressure drop of a high-speed compressible fluid in heat-exchanger passages 1: air heated in smooth passages of constant area with constant wall temperature,RM,compressible flow aircraft heat exchangers,57.0 62.0 100.0 100.0,1.1.2 1.4 3.9.1 3.9.2
metadc57788,19930085469,582.3488666880154,404.4608152200474,"Amer, Kenneth B.",Application of one part of Von Karman's two-dimensional transonic similarity law to drag data of NACA 65-series wings,RM,aircraft wings Von Karman's law,57.0 64.0 64.0 64.0 65.0 65.0,1.1.2.2 1.2.1.1 1.2.1.2.2 1.2.1.8 1.2.2.2.2 1.2.2.6
metadc57789,19930084299,538.6941945729425,103.13491682615823,"Bertram, Mitchel H.",Exploratory investigation of boundary-layer transition on a hollow cylinder at a Mach number of 6.9,TN,heat transfer thermodynamics,57.0 57.0 58.0 58.0 58.0 58.0,1.1.2.3 1.1.2.3 1.1.3.1 1.1.3.1 1.1.3.2 1.1.3.2
metadc57790,19930085470,612.4322488992041,428.060491448609,"Fitzpatrick, James E.","Static longitudinal aerodynamic characteristics of a 52 degree sweptback wing of aspect ratio 2.88 at Reynolds numbers from 2,000,000 to 11,000,000",RM,aerodynamics aircraft wings,65.0 65.0 65.0 65.0,1.2.2.2.3 1.2.2.2.6 1.2.2.3.1 1.2.2.5
metadc57791,19930085471,361.63839767071715,353.75220803372434,"Tuovila, W. J.",Initial Experiments on Flutter of Unswept Cantilever Wings at Mach Number 1.3,RM,aircraft wings flutter-speed coefficients airfoils,57.0 30.0 30.0,1.1.2.3 4.2.1 4.2.1
metadc57792,19930084300,932.718367189426,165.7230096754148,"Belles, Frank E.",Chemical Action of Halogenated Agents in Fire Extinguishing,TN,firefighting chemical properties flammability,97.0 103.0 103.0 103.0,3.4 3.5.1 3.5.1.1 3.5.1.6
metadc57793,19930085472,568.5193120637698,438.25472937514394,"Vincenti, Walter G.",Investigation of wing characteristics at a Mach number of 1.53 2: swept wings of taper ratio 0.5,RM,aerodynamics aircraft wings,57.0 65.0 65.0,1.1.2.3 1.2.2.1 1.2.2.2.3
metadc57794,19930084301,402.25539295523384,121.42227933958056,"Huckel, Vera",Tabulation of the F(Sub Lambda) Functions Which Occur in the Aerodynamic Theory of Oscillating Wings in Supersonic Flow,TN,aircraft oscillations supersonic flow aerodynamics,57.0 30.0,1.1.2.3 4.2
metadc57795,19930084302,582.9138464008813,176.456243906845,"Hord, Richard A.",An Approximate Solution for Axially Symmetric Flow Over a Cone With an Attached Shock Wave,TN,flow characteristics circular cones,57.0 67.0,1.1.2.3 1.3.1
metadc57796,19930085473,906.2441839989624,402.1504893467524,"Cook, William P.",Performance investigation of can-type combustor 2: water injection at various stations in combustor,RM,aircraft combustors aircraft cooling,95.0 103.0,3.3.2.3 3.5.2.2
metadc57797,19930085474,627.3031757283247,364.38028144907577,"Henry, Beverly Z., Jr.",High-Speed Wind-Tunnel Investigation of a Sweptback Wing With an Added Triangular Area at the Center,RM,aerodynamics sweptback wings aircraft design,65.0 65.0,1.2.2.2.3 1.2.2.6
metadc57798,19930084303,624.2360313987733,153.92959189560077,"Parlett, Lysle P.",Aerodynamic Characteristics of a Small-Scale Shrouded Propeller at Angles of Attack From 0 to 90 Degrees,TN,aircraft propellers aerodynamics,81.0 54.0,1.5.2.9 1.8.1.1.1
metadc57799,19930084304,488.2185193722094,137.37274821314494,"Cunningham, H. J.",Total Lift and Pitching Moment on Thin Arrowhead Wings Oscillating in Supersonic Potential Flow,TN,arrowhead wings wing oscillations lift characteristics,65.0 65.0 54.0 54.0 30.0,1.2.2.2.3 1.2.2.6 1.8.1.2.1 1.8.1.2.3 4.2.1
metadc57800,19930084305,500.93776731351517,108.36555636044977,"Daley, Bernard N.","Effect of thickness, camber, and thickness distribution on airfoil characteristics at Mach numbers up to 1.0",TN,airfoils aerodynamics,57.0 64.0 64.0 64.0 64.0 11.0,1.1.2.2 1.2.1.2.1 1.2.1.2.2 1.2.1.2.3 1.2.1.8 9.1.1
metadc57801,19930085475,576.3397993885458,431.37517711881287,"Nielsen, Jack N.",Investigation of wing characteristics at a Mach number of 1.53 3: unswept wings of differing aspect ratio and taper ratio,RM,aircraft wings aerodynamics aircraft design,57.0 65.0 65.0 65.0,1.1.2.3 1.2.2.1 1.2.2.2.2 1.2.2.2.4
metadc57802,19930085477,524.6206085499025,398.8859594206747,"Wilsted, H. D.",Operating Temperatures of I-40-5 Turbojet Engine Burner Liners and the Effect of Temperature Variation on Burner-Liner Service Life,RM,burner liners thermodynamics,93.0 23.0,3.1.3 5.3.2
metadc57804,19930085478,810.0548243157734,391.6552619191732,"Donaldson, Coleman duP.",Note on the Importance of Imperfect-Gas Effects and Variation of Heat Capacities on the Isentropic Flow of Gases,RM,imperfect gas effects gas flow,88.0,1.1
metadc57805,19930084307,537.2050072764189,125.1429610235288,"Morrow, John D.",Flight investigation at Mach numbers from 0.6 to 1.7 to determine drag and base pressures on a blunt trailing-edge airfoil and drag of diamond and circular-arc airfoils at zero lift,TN,aircraft wings airfoils,64.0 65.0 65.0 40.0,1.2.1.3 1.2.2.2.1 1.2.2.6 1.7.2.1.1
metadc57806,19930085479,489.43743225648,405.23254304841277,"Fischel, Jack",An investigation at low speed of a 51.3 degrees sweptback semispan wing with a raked tip and with 16.7-percent-chord ailerons having three spans and three trailing-edge angles,RM,aerodynamics aircraft flaps aircraft control,65.0 65.0 41.0 41.0,1.2.2.2.3 1.2.2.3.1 1.8.2.2 1.8.2.5
metadc57807,19930084308,308.2086998268121,147.7197047999793,"Hakkinen, Raimo J.",Measurements of Turbulent Skin Friction on a Flat Plate at Transonic Speeds,TN,turbulent skin friction flat plates,57.0 58.0 11.0 8.0,1.1.2 1.1.3 9.1 9.2.2
metadc57808,19930085481,791.0506621567067,409.53151608273527,"Mankuta, Harry",Investigation of Performance of Single-Stage Axial-Flow Compressor Using NACA 5509-34 Blade Section,RM,axial-flow compressors NACA 5509-34 airfoils,84.0 84.0 90.0,1.4.7 1.4.7.1 3.6.1.1
metadc57809,19930084309,379.86875317094825,174.0994740254153,"Hazen, Marlin E.",A Study of Normal Accelerations and Operating Conditions Experienced by Helicopters in Commercial and Military Operations,TN,helicopters normal accelerations,70.0 39.0 32.0 32.0 32.0,1.6.2 1.7.3.2 4.1.1.4 4.1.2.1.1 4.1.2.3
metadc57810,19930085482,495.8263875871064,395.84358217373307,"Dods, Jules B., Jr.",Wind-Tunnel Investigation of Horizontal Tails 4: Unswept Plan Form of Aspect Ratio 2 and a Two-Dimensional Model,RM,aircraft tails horizontal tails,64.0 64.0 64.0 65.0 65.0 65.0 41.0 41.0 41.0,1.2.1.2.5 1.2.1.4.1 1.2.1.5.1 1.2.2.2.6 1.2.2.3.1 1.2.2.4.1 1.8.2.1 1.8.2.3 1.8.2.5
metadc57811,19930084310,661.7278991507591,154.85103242084256,"Friedman, Robert",A Polar-Coordinate Survey Method for Determining Jet-Engine Combustion-Chamber Performance,TN,combustion chambers automatic polar-coordinate traversing systems,103.0 103.0 8.0,3.5 3.5.2.2 9.2.5
metadc57812,19930084311,628.5491693179279,171.31930329808745,"Hart, Roger G.",Flight investigation at Mach numbers from 0.8 to 1.5 to determine the effects of nose bluntness on the total drag of two fin-stabilized bodies of revolution,TN,drag coefficients aircraft stability,68.0 68.0,1.3.2 1.3.2.3
metadc57813,19930084312,293.9606402315686,145.02368834519692,"Lindquist, Dean C.",A statistical study of wing lift at ground contact for four transport airplanes,TN,wing-lift factors aircraft landings,32.0 32.0,4.1.2.1.1 4.1.2.3
metadc57814,19930085483,559.6151809246578,398.0267633512148,"Strass, H. Kurt","Free-flight investigation of the rolling effectiveness at high subsonic, transonic, and supersonic speeds of leading-edge and trailing-edge ailerons in conjunction with tapered and untapered plan forms",RM,aircraft wings ailerons,65.0 65.0 65.0 65.0 41.0,1.2.2.2.4 1.2.2.3 1.2.2.4.1 1.2.2.6 1.8.2.2
metadc57815,19930084313,991.6290823741663,120.28171169617832,"Edge, Philip M., Jr.",Hydrodynamic Impact Loads in Smooth Water for a Prismatic Float Having an Angle of Dead Rise of 10 Degrees,TN,hydrodynamics prismatic floats load characteristics,108.0 108.0 108.0 108.0 108.0,2.1 2.1 2.3.2 2.3.5 2.8
metadc57816,19930084314,554.3231217981887,140.02918269453187,"Morrow, John D.",Measurements of the effect of trailing-edge thickness on the zero-lift drag of thin low-aspect-ratio wings,TN,aircraft drag tapered wings,64.0 65.0 65.0 40.0,1.2.1.3 1.2.2.2.1 1.2.2.6 1.7.2.1.1
metadc57817,19930084315,651.5293554665199,161.08479382997132,"Blackshear, Perry L.",Study of Screeching Combustion in a 6-Inch Simulated Afterburner,TN,screech instrumentation afterburners,103.0 106.0 3.0,3.5 7.4 8.2
metadc57818,19930085484,986.9858297866526,361.6514813861298,"Weinflash, Bernard",The Effect of Air Jets Simulating Chines or Multiple Steps on the Hydrodynamic Characteristics of a Streamline Fuselage,RM,hydrodynamics forced ventilation,108.0 108.0,2.3.3 2.3.6
metadc57819,19930085485,577.4029923555976,358.34601663054355,"Turner, Thomas R.",Aerodynamic characteristics at subsonic and transonic speeds of a 42.7 degree sweptback wing model having an aileron with finite trailing-edge thickness,RM,aerodynamics sweptback wings ailerons,65.0 65.0 54.0,1.2.2.4.1 1.2.2.6 1.8.1.1.1
metadc57820,19930084316,520.4469343094528,152.4673305936798,"Letko, William",Experimental investigation at low speed of effects of fuselage cross section on static longitudinal and lateral stability characteristics of models having 0 and 45 degrees sweptback surfaces,TN,aircraft fuselages aircraft stability,65.0 68.0 51.0 54.0 54.0 54.0,1.2.2.2.3 1.3.2.2 1.7.1.1.3 1.8.1.1.1 1.8.1.1.2 1.8.1.1.3
metadc57821,19930084317,567.7682517395309,163.12525576672954,"Pendley, Robert E.",An Investigation of Several NACA 1-Series Nose Inlets With and Without Protruding Central Bodies at High-Subsonic Mach Numbers and at a Mach Number of 1.2,TN,aircraft inlets nose inlets pressure characteristics,71.0 72.0 72.0 32.0,1.3.4 1.4.1.1 1.4.1.2 4.1.1.3
metadc57822,19930084318,560.1884246287643,141.1010845174249,"Bobbitt, Percy J.",Linearized Lifting-Surface and Lifting-Line Evaluations of Sidewash Behind Rolling Triangular Wings at Supersonic Speeds,TN,lifting-surface theory aircraft loading,57.0 57.0 65.0 65.0 54.0 54.0 54.0,1.1.2.3 1.1.2.3 1.2.2.7 1.2.2.7 1.8.1.2.2 1.8.1.2.3 1.8.1.2.3
